Year;Index;Type;Title_Aritcle;Authors;Afiliation ;Author_Umayor;Center_Author;DOI;Title_Journal;Q-factor;WOS_code;Scorpus_Code;;;;;; 
2018;WOS;Review;Bioleaching of Arsenic-Bearing Copper Ores;"Antonio Diaz, Jose; Serrano, Jennyfer; Leiva, Eduardo";"[Antonio Diaz, Jose; Leiva, Eduardo] Pontificia Univ Catolica Chile, Dept Ingn Hidraul & Ambiental, Ave Vicuna Mackenna 4860, Santiago 7820436, Chile; [Serrano, Jennyfer] Univ Mayor, Escuela Biotecnol, Camino La Piramide 5750, Santiago 8580745, Chile; [Leiva, Eduardo] Pontificia Univ Catolica Chile, Fac Quim, Dept Quim Inorgan, Ave Vicuna Mackenna 4860, Santiago 7820436, Chile";M. Loreto Castellon;ESCUELA DE ODONTOLOGIA;10.1097/SCS.0000000000004821;JOURNAL CRANIOFACIAL SURGERY;Q4;WOS:000446583200056;NO APLICA;;;;;;
2018;WOS;Article;Ostreococcus tauri Luminescent Reporter Lines as Biosensors for Detecting Pollution From Copper-Mine Tailing Effluents in Coastal Environments;"Henriquez-Castillo, Carlos; Botebol, Hugo; Mouton, Adelaide; Ramirez-Flandes, Salvador; Lozano, Jean-Claude; Lelandais, Gaelle; Andrade, Santiago; Trefault, Nicole; De la Iglesia, Rodrigo; Bouget, Francois-Yves";"[Henriquez-Castillo, Carlos; De la Iglesia, Rodrigo] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Genet Mol & Microbiol, Santiago, Chile; [Henriquez-Castillo, Carlos; Ramirez-Flandes, Salvador] Univ Concepcion, Fac Ciencias Nat & Oceanog, Dept Oceanog, Concepcion, Chile; [Henriquez-Castillo, Carlos; Ramirez-Flandes, Salvador] Inst Milenio Oceanog, Concepcion, Chile; [Botebol, Hugo; Mouton, Adelaide; Lozano, Jean-Claude; Bouget, Francois-Yves] UPMC Univ Paris 06, Sorbonne Univ, Banyuls Sur Mer, France; [Botebol, Hugo; Mouton, Adelaide; Lozano, Jean-Claude; Bouget, Francois-Yves] CNRS, UMR 7621, Lab Oceanog Microbienne, Observ Oceanol, Banyuls Sur Mer, France; [Ramirez-Flandes, Salvador] Univ Adolfo Ibanez, Programa Doctorado Ingn Sistemas Complejos, Santiago, Chile; [Lelandais, Gaelle] Univ Paris Diderot Paris 07, Inst Jacques Monod, CNRS, Paris, France; [Andrade, Santiago] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Ctr Appl Ecol & Sustainabil, Dept Ecol, Santiago, Chile; [Andrade, Santiago; Trefault, Nicole] Univ Mayor, Fac Ciencias, Ctr GEMA Genom Ecol & Media Ambiente, Santiago, Chile";Daniel Jerez;ESCUELA DE ODONTOLOGIA;10.1016/j.jams.2017.09.002;JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY;Q2;WOS:000418651800031;2-s2.0-85030776685;;;;;;
2018;WOS;Article;Surface electromyographic amplitude does not identify differences in neural drive to synergistic muscles;"Martinez-Valdes, Eduardo; Negro, Francesco; Falla, Deborah; De Nunzio, Alessandro Marco; Farina, Dario";"[Martinez-Valdes, Eduardo; Falla, Deborah; De Nunzio, Alessandro Marco] Univ Birmingham, Coll Life & Environm Sci, Ctr Precis Rehabil Spinal Pain, Sch Sport Exercise & Rehabil Sci, Birmingham, W Midlands, England; [Martinez-Valdes, Eduardo] Univ Potsdam, Dept Sports Med & Sports Orthopaed, Potsdam, Germany; [Martinez-Valdes, Eduardo] Univ Mayor, Ctr Invest Fisiol Ejercicio, Santiago, Chile; [Negro, Francesco] Univ Brescia, Dept Clin & Expt Sci, Brescia, Italy; [Farina, Dario] Imperial Coll London, Royal Sch Mines, Dept Bioengn, London, England";Evelyn Borie-Echevarria;ESCUELA DE ODONTOLOGIA;10.4067/S0717-95022018000401268;INTERNATIONAL JOURNAL OF MORPHOLOGY;Q4;WOS:000454335600020;2-s2.0-85059318102;;;;;;
2018;WOS;Article;Clinical and epidemiological features of myasthenia gravis in Chilean population;"Cea, G.; Martinez, D.; Salinas, R.; Vidal, C.; Hoffmeister, L.; Stuardo, A.";"[Cea, G.; Salinas, R.] Univ Chile, Dept Ciencias Neurol, Fac Med, Santiago, Chile; [Cea, G.; Salinas, R.; Stuardo, A.] Hosp Salvador, Serv Neurol, Santiago, Chile; [Martinez, D.] Clin Las Condes, Santiago, Chile; [Vidal, C.; Hoffmeister, L.] Univ Mayor, Escuela Salud Publ, Santiago, Chile";Daniel Aracena;ESCUELA DE ODONTOLOGIA;10.4067/S0717-95022018000401394;INTERNATIONAL JOURNAL OF MORPHOLOGY;Q4;WOS:000454335600040;2-s2.0-85059303329;;;;;;
2018;WOS;Article;Exclusion of small mammals and lagomorphs invasion interact with human trampling to drive changes in topsoil microbial community structure and Check function in semiarid Chile;"Alfaro, Fernando D.; Manzano, Marlene; Abades, Sebastian; Trefault, Nicole; de la Iglesia, Rodrigo; Gaxiola, Aurora; Marquet, Pablo A.; Gutierrez, Julio R.; Meserve, Peter L.; Kelt, Douglas A.; Belnap, Jayne; Armesto, Juan J.";"[Alfaro, Fernando D.; Manzano, Marlene; Abades, Sebastian; Trefault, Nicole] Univ Mayor, GEMA Ctr Gen Ecol & Environm, Santiago 5750, Chile; [Alfaro, Fernando D.; Gaxiola, Aurora; Marquet, Pablo A.; Gutierrez, Julio R.; Armesto, Juan J.] IMB, Santiago 653, Chile; [Alfaro, Fernando D.] Univ Mayor San Simon, Fac Ciencias & Tecnol, CBG, Cochabamba, Bolivia; [de la Iglesia, Rodrigo] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Genet Mol & Microbiol, Santiago 340, Chile; [Gaxiola, Aurora; Marquet, Pablo A.; Armesto, Juan J.] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Ecol, Santiago 340, Chile; [Gaxiola, Aurora; Marquet, Pablo A.] Pontificia Univ Catolica Chile, Fac Ciencias Biol, CSIC, Lab Int Cambio Global LINCGlobal,PUC, Santiago, Chile; [Marquet, Pablo A.] Santa Fe Inst, 1399 Hyde Pk Rd, Santa Fe, NM 87501 USA; [Marquet, Pablo A.] Pontificia Univ Catolica Chile, CCGUC, Santiago 4860, Chile; [Gutierrez, Julio R.] Univ La Serena, Dept Biol, La Serena, Chile; [Gutierrez, Julio R.] CEAZA, La Serena, Chile; [Meserve, Peter L.] Univ Idaho, Dept Biol Sci, Moscow, ID 83844 USA; [Kelt, Douglas A.] Univ Calif Davis, Dept Wildlife Fish & Conservat Biol, One Shields Ave, Davis, CA 95616 USA; [Belnap, Jayne] US Geol Survey, Southwest Biol Sci Ctr, Moab, UT 84532 USA; [Armesto, Juan J.] Cary Inst Ecosyst Studies, Millbrook, NY USA";M. Loreto Castellon;ESCUELA DE ODONTOLOGIA;10.1097/SCS.0000000000004746;JOURNAL OF CRANIOFACIAL SURGERY;Q4;WOS:000446583200055;2-s2.0-85055616669;;;;;;
2018;WOS;Article;Tools for risk assessment of acute and chronic effects due to metal and metalloid exposition;"Borgel, Laura; Schulthess, Melissa";"[Borgel, Laura] Univ Chile, Med Fac, Forens Med Dept, Santiago 1027, Chile; [Schulthess, Melissa] Univ Mayor, Vet Med Sch, Sci Fac, Camino Piramide 5750, Santiago, Chile";Daniela Albers;ESCUELA DE ODONTOLOGIA;10.1002/JPER.17-0497;JOURNAL OF PERIODONTOLOGY;Q1;WOS:000442989200006;2-s2.0-85054591139;;;;;;
2018;WOS;Article;The effects of respiratory muscle training on peak cough flow in patients with Parkinson's disease: a randomized controlled study;"Reyes, Alvaro; Castillo, Adrian; Castillo, Javiera; Cornejo, Isabel";"[Reyes, Alvaro] Univ Andres Bello, Fac Ciencias Rehabil, Escuela Kinesiol, Santiago, Chile; [Castillo, Adrian] Pontificia Univ Catolica Chile, Fac Med, Dept Ciencias Salud, Carrera Fonoaudiol, Santiago, Chile; [Castillo, Javiera] Univ Mayor, Fac Ciencias, Escuela Fonoaudiol, Santiago, Chile; [Cornejo, Isabel] Univ San Sebastian, Fac Ciencias Salud, Carrera Kinesiol, Santiago, Chile";"Valentina Campo; Daniela Behrmann; Cristobal Araya";ESCUELA DE ODONTOLOGIA;10.4067/s0034-98872018000500578;REVISTA MEDICA DE CHILE;Q4;WOS:000440028600005;2-s2.0-85050930419;;;;;;
2018;WOS;Article;Understanding time use via data mining: A clustering-based framework;"Rosales-Salas, Jorge; Maldonado, Sebastian; Seret, Alex";"[Rosales-Salas, Jorge] Univ Mayor, Fac Humanidades, Ctr Invest Sociedad Tecnol & Futuro Humano, Av Portugal 351, Santiago, Chile; [Maldonado, Sebastian] Univ Los Andes, Fac Ingn & Ciencias Aplicadas, Monsenor Alvaro del Portillo 12455, Santiago, Chile; [Seret, Alex] Generat Res, Lasarettsgatan 13, S-89133 Ornskoldsvik, Sweden";Sergio Gonzalez;ESCUELA DE ODONTOLOGIA;10.1016/j.autrev.2018.02.009;AUTOIMMUNITY REVIEWS;Q1;WOS:000441492800008;2-s2.0-85048838805;;;;;;
2018;WOS;Article;Structure-Activity Relationships Based on 3D-QSAR CoMFA/CoMSIA and Design of Aryloxypropanol-Amine Agonists with Selectivity for the Human 3-Adrenergic Receptor and Anti-Obesity and Anti-Diabetic Profiles;"Lorca, Marcos; Morales-Verdejo, Cesar; Vasquez-Velasquez, David; Andrades-Lagos, Juan; Campanini-Salinas, Javier; Soto-Delgado, Jorge; Recabarren-Gajardo, Gonzalo; Mella, Jaime";"[Lorca, Marcos] Univ Andres Bello, Fac Med, Escuela Quim & Farm, Quillota 980, Vina Del Mar 2531015, Chile; [Morales-Verdejo, Cesar] Univ Mayor, Fac Ciencias, Ctr Nanotecnol Aplicada, Camino Piramide 5750, Santiago 8580000, Chile; [Vasquez-Velasquez, David; Andrades-Lagos, Juan] Univ Chile, Fac Ciencias Quim & Farmaceut, Sergio Livingstone 1007, Santiago 8380492, Chile; [Campanini-Salinas, Javier] Univ San Sebastian, Fac Ciencia, Lago Panguipulli 1390, Puerto Montt 5501842, Chile; [Soto-Delgado, Jorge] Univ Andres Bello, Fac Ciencias Exactas, Dept Ciencias Quim, Quillota 980, Vina Del Mar 2531015, Chile; [Recabarren-Gajardo, Gonzalo] Pontificia Univ Catolica Chile, Fac Quim, Dept Farm, Casilla 306,Avda Vicuna Mackenna 4860, Santiago 7820436, Chile; [Mella, Jaime] Univ Valparaiso, Ctr Invest Farmacopea Chilena CIFAR, Av Gran Bretana 1111, Valparaiso 2360102, Chile; [Mella, Jaime] Univ Valparaiso, Inst Quim & Bioquim, Fac Ciencias, Av Gran Bretana 1111, Valparaiso 2360102, Chile";"Sergio Gonzalez; Claudio Molina";ESCUELA DE ODONTOLOGIA;10.1093/rheumatology/key021;RHEUMATOLOGY;Q1;WOS:000434114100013;2-s2.0-85048560561;;;;;;
2018;WOS;Article;The stability of hollow nanoparticles and the simulation temperature ramp;"Reyes, Paula N.; Valencia, Felipe J.; Vega, Hector; Ruestes, Carlos; Rogan, Jose; Valdivia, J. A.; Kiwi, Miguel";"[Reyes, Paula N.; Valencia, Felipe J.; Rogan, Jose; Valdivia, J. A.; Kiwi, Miguel] Univ Chile, Fac Ciencias, Dept Fis, Casilla 653, Santiago 7800024, Chile; [Reyes, Paula N.; Valencia, Felipe J.; Rogan, Jose; Valdivia, J. A.; Kiwi, Miguel] CEDENNA, Ctr Desarrollo Nanociencia & Nanotecnol, Avda Ecuador 3493, Santiago 9170124, Chile; [Valencia, Felipe J.] Univ Mayor, Fac Ciencias, Nucleo Matemat Fis & Estadist, Manuel Montt 367, Santiago, Chile; [Vega, Hector] Univ Chile, Fac Med, Programa Fis & Biofis, Inst Ciencias Biomed, Independencia 1027, Santiago, Chile; [Ruestes, Carlos] Univ Nacl Cuyo, Fac Ciencias Exactas & Nat, CONICET, RA-5500 Mendoza, Argentina";Sergio Gonzalez;ESCUELA DE ODONTOLOGIA;10.1016/j.clim.2018.06.002;CLINICAL IMMUNOLOGY;Q2;WOS:000454373800012;2-s2.0-85048558965;;;;;;
2018;WOS;Article;Highly masculinized and younger males attain higher reproductive success in a social rodent;"Correa, Loreto A.; Leon, Cecilia; Ramirez-Estrada, Juan; Ly-Prieto, Alvaro; Abades, Sebastian; Hayes, Loren D.; Soto-Gamboa, Mauricio; Ebensperger, Luis A.";"[Correa, Loreto A.] Univ Mayor, Fac Ciencias, Escuela Med Vet, Nucleo Interdisciplinario, Camino Piramide 5750, Santiago, Chile; [Correa, Loreto A.; Leon, Cecilia; Ramirez-Estrada, Juan; Ly-Prieto, Alvaro; Ebensperger, Luis A.] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Ecol, Casilla 114-D, Santiago, Chile; [Abades, Sebastian] Univ Mayor, GEMA Ctr Gen Ecol & Environm, Camino Piramide 5750, Santiago, Chile; [Hayes, Loren D.] Univ Tennessee Chattanooga, Dept Biol Geol & Environm Sci, Chattanooga, TN 37403 USA; [Soto-Gamboa, Mauricio] Univ Austral Chile, Fac Ciencias, Inst Ciencias Ambientales & Evolut, Casilla 567, Valdivia, Chile";Evelyn Borie-Echevarria;ESCUELA DE ODONTOLOGIA;10.4067/S0717-95022018000100087;INTERNATIONAL JOURNAL OF MORPHOLOGY;Q4;WOS:000438813400015;2-s2.0-85044612643;;;;;;
2018;WOS;Article;Influence of fatigue and velocity on the latency and recruitment order of scapular muscles;"Mendez-Rebolledo, Guillermo; Gatica-Rojas, Valeska; Guzman-Munoz, Eduardo; Martinez-Valdes, Eduardo; Guzman-Venegas, Rodrigo; Berral de la Rosa, Francisco Jose";"[Mendez-Rebolledo, Guillermo; Gatica-Rojas, Valeska] Univ Talca, Fac Hlth Sci, Interdisciplinary Excellence Res Program Hlth Agi, Dept Human Movement Sci,Human Motor Control Lab, Talca, Chile; [Mendez-Rebolledo, Guillermo; Guzman-Munoz, Eduardo] Univ Santo Tomas, Fac Salud, Escuela Kinesiol, Valdivia, Chile; [Martinez-Valdes, Eduardo] Univ Birmingham, Coll Life & Environm Sci, Sch Sport Exercise & Rehabil Sci, Ctr Precis Rehabil Spinal Pain CPR Spine, Birmingham, W Midlands, England; [Martinez-Valdes, Eduardo] Univ Mayor, Ctr Invest Fisiol Ejercicio CIFE, Santiago, Chile; [Guzman-Venegas, Rodrigo] Univ Los Andes, Lab Integrat Biomecan & Fisiol Esfuerzo LIBFE, Santiago, Chile; [Mendez-Rebolledo, Guillermo; Berral de la Rosa, Francisco Jose] Univ Pablo de Olavide, Seville, Spain"; Pablo Antonio Junod Lopez;ESCUELA DE ODONTOLOGIA;10.24320/redie.2018.20.1.1383;REVISTA ELECTRONICA DE INVESTIGACION EDUCATIVA;Q4;WOS:000468139500010;2-s2.0-85041846327;;;;;;
2018;WOS;Article;Mechanical and thermal properties of friction-stir welded joints of high density polyethylene using a non-rotational shoulder tool;"Moreno-Moreno, Mirley; Macea Romero, Yorledis; Rodriguez Zambrano, Habib; Catalina Restrepo-Zapata, Nora; Moreira Afonso, Conrado Ramos; Unfried-Silgado, Jimy";"[Moreno-Moreno, Mirley; Macea Romero, Yorledis] Univ Autonoma Caribe, Fac Ingn, Programa Ingn Mecan, Grp IMTEF, Barranquilla, Colombia; [Rodriguez Zambrano, Habib] Univ Norte, Div Ingn, Grp GIMYP, Barranquilla, Colombia; [Catalina Restrepo-Zapata, Nora] Univ Mayor, Fac Ciencias, Nucleo Matemat Fis & Estadist, Santiago, Chile; [Moreira Afonso, Conrado Ramos] Univ Fed Sao Carlos, Dept Engn Mat DEMA, Sao Carlos, SP, Brazil; [Unfried-Silgado, Jimy] Univ Cordoba, Dept Ingn Mecan, Grp ICT, Cr 6,76-103, Monteria, Colombia";L. Araneda;ESCUELA DE ODONTOLOGIA;10.1080/08869634.2018.1484575;Cranio - Journal of Craniomandibular Practice;Q2;NO APLICA;2-s2.0-85049635539;;;;;;
2018;WOS;Article;Vitamin D Increases A beta 140 Plasma Levels and Protects Lymphocytes from Oxidative Death in Mild Cognitive Impairment Patients;"SanMartin, Carol D.; Henriquez, Mauricio; Chacon, Carlos; Ponce, Daniela P.; Salech, Felipe; Rogers, Nicole K.; Behrens, Maria I.";"[SanMartin, Carol D.; Behrens, Maria I.] Hosp Clin Univ Chile, Dept Neurol & Neurocirugia, Santiago, Chile; [SanMartin, Carol D.] Univ Mayor, Ctr Integrat Biol, Santiago, Chile; [Henriquez, Mauricio; Chacon, Carlos] Univ Chile, Fac Med, Inst Ciencias Biomed, Santiago, Chile; [Ponce, Daniela P.; Salech, Felipe; Behrens, Maria I.] Hosp Clin Univ Chile, CICA, Santiago, Chile; [Salech, Felipe; Behrens, Maria I.] Dept Med Interna, Unidad Geriatria, Santiago, Chile; [Salech, Felipe; Rogers, Nicole K.] Univ Chile, Fac Med, Dept Neurociencia, Santiago, Chile; [Rogers, Nicole K.] Inst Neurocirugia Dr Asenjo, Santiago, Chile; [Behrens, Maria I.] Clin Alemana, Santiago, Chile";Ernesto Gonzalez;ESCUELA DE ODONTOLOGIA;10.4067/S0719-01072018000100009/ ;REVISTA CLÍNICA DE PERIODONCIA, IMPLANTOLOGÍA Y REHABILITACIÓN ORAL (PIRO) ;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Protein capped nanosilver free radical oxidation: role of biomolecule capping on nanoparticle colloidal stability and protein oxidation;"Ahumada, Manuel; Bohne, Cornelia; Oake, Jessy; Alarcon, Emilio, I";"[Ahumada, Manuel; Alarcon, Emilio, I] Univ Ottawa, Div Cardiac Surg Res, Heart Inst, 40 Ruskin St, Ottawa, ON, Canada; [Ahumada, Manuel] Univ Mayor, Fac Ciencias, Ctr Nanotecnol Aplicada, Camino Piramide 5750, Region Metropolitana 8580745, Huechuraba, Chile; [Bohne, Cornelia; Oake, Jessy] Univ Victoria, Dept Chem, Victoria, BC, Canada; [Alarcon, Emilio, I] Univ Ottawa, Fac Med, Dept Biochem Microbiol &Immunol, Ottawa, ON, Canada";Sergio Gonzalez;ESCUELA DE ODONTOLOGIA;10.4067/S0719-01072018000100058;REVISTA CLÍNICA DE PERIODONCIA, IMPLANTOLOGÍA Y REHABILITACIÓN ORAL ;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Co-existence and switching between fast and Omega-slow wind solutions in rapidly rotating massive stars;"Araya, I; Cure, M.; ud-Doula, A.; Santillan, A.; Cidale, L.";"[Araya, I; Cure, M.; Cidale, L.] Univ Valparaiso, Fac Ciencias, Inst Fis & Astron, Av Gran Bretana 1111,Casilla 5030, Valparaiso, Chile; [Araya, I] Univ Mayor, Fac Ciencias, Nucleo Matemat Fis & Estadist, Manuel Montt 318, Providencia, Chile; [ud-Doula, A.] Penn State Worthington Scranton, Dunmore, PA 18512 USA; [ud-Doula, A.] Univ Liege, Dept Astrophys Geophys & Oceanog, Allee Six Aout 19C, B-4000 Liege, Belgium; [Santillan, A.] Univ Nacl Autonoma Mexico, Direcc Gen Computo & Tecnol Informac & Comunicac, Ciudad Univ, Mexico City 04510, DF, Mexico; [Cidale, L.] UNLP, Fac Ciencias Astron & Geofis, Dept Espectroscopia, Paseo Bosque S-N, RA-1900 La Plata, Buenos Aires, Argentina; [Cidale, L.] CONICET UNLP, CCT La Plata, Inst Astrofis La Plata, Paseo Bosque S-N, RA-1900 La Plata, Buenos Aires, Argentina";Sergio Gonzalez;ESCUELA DE ODONTOLOGIA;10.4067/S0719-01072018000200098;REVISTA CLÍNICA DE PERIODONCIA, IMPLANTOLOGÍA Y REHABILITACIÓN ORAL;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Trend of exclusive breastfeeding in Chile before and after the parental postnatal law;"Caro, Patricia; Guerra, Ximena";"[Caro, Patricia; Guerra, Ximena] Univ Tecnol Chile INACAP, Santiago, Chile; [Caro, Patricia] Univ Mayor, Escuela Salud Publ, Santiago, Chile";Jorge Salgado;ESCUELA DE PERIODISMO;10.4185/RLCS-2017-1210;REVISTA LATINA DE COMUNICACION SOCIAL;Q4;WOS:000425209600002;2-s2.0-85042163190;;;;;;
2018;WOS;Article;Thyroid hormone Levels in very preterm neonates and extremely preterm;"Kilchemmann F, Carlos; Roman N, Andres; Navarrete R, Marcela; Fuentes B, Denisse";"[Kilchemmann F, Carlos] Univ Mayor, Fac Ciencias, Escuela Obstet & Puericultura, Santiago, Chile; [Roman N, Andres; Navarrete R, Marcela; Fuentes B, Denisse] Hosp Dr Hernan Henriquez Aravena, Serv Neonatol, Temuco, Chile; [Roman N, Andres] Univ La Frontera, Dept Pediat & Cirugia Infantil, Fac Med, Temuco, Chile";Alexis Soto;ESCUELA DE PSICOLOGIA;SIN INFORMACIÓN;DILEMAS CONTEMPORANEOS-EDUCACION POLITICA Y VALORES;Q4;WOS:000404527300038;NO APLICA;;;;;;
2018;WOS;Article;Bartonella vinsonii subsp. berkhoffii and B. henselae in dogs;"Mueller, A.; Soto, F.; Sepulveda, M.; Bittencourt, P.; Benevenute, J. L.; Ikeda, P.; Machado, R. Z.; Andre, M. R.";"[Mueller, A.; Soto, F.] Univ Austral Chile, Inst Ciencias Clin Vet, Fac Ciencias Vet, Valdivia, Chile; [Sepulveda, M.] Corp Nacl Forestal, Gerencia Areas Silvestres Protegidas, Santiago, Chile; [Bittencourt, P.] Univ Mayor, Fac Ciencias, Escuela Med Vet, Santiago, Chile; [Benevenute, J. L.; Ikeda, P.; Machado, R. Z.; Andre, M. R.] Univ Estadual Paulista FCAV UNESP, Dept Patol Vet, Fac Ciencias Agr & Vet, Jaboticabal, SP, Brazil";Alexis Soto;ESCUELA DE PSICOLOGIA;SIN INFORMACIÓN;REVISTA INCLUSIONES;Q4;WOS:000407141800012;NO APLICA;;;;;;
2018;WOS;Article;Draft genomes and reference transcriptomes extend the coding potential of the fish pathogen Piscirickettsia salmonis;"Millar, Angela D.; Tapia, Paz; Gomez, Fernando A.; Marshall, Sergio H.; Fuentes, Derie E.; Valdes, Jorge H.";"[Millar, Angela D.; Fuentes, Derie E.] Fraunhofer Chile Res Fdn, Aquaculture & Marine Ecosyst Div, Santiago, Chile; [Millar, Angela D.; Tapia, Paz; Valdes, Jorge H.] Fraunhofer Chile Res, Biocomp & Appl Genet Div, Santiago, Chile; [Gomez, Fernando A.; Marshall, Sergio H.] Pontificia Univ Catolica Valparaiso, Fac Ciencias, Inst Biol, Lab Genet & Inmunol Mol, Valparaiso, Chile; [Valdes, Jorge H.] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Santiago, Chile";Alexis Soto;ESCUELA DE PSICOLOGIA;SIN INFORMACIÓN;REVISTA ESPACIOS (VENEZUELA);Q3;NO APLICA;SIN INFORMACION;;;;;;
2018;WOS;Article;From whaling to whale watching: Identifying fin whale critical foraging habitats off the Chilean coast;"Sepulveda, Maritza; Jose Perez-Alvarez, Maria; Santos-Carvallo, Macarena; Pavez, Guido; Olavarria, Carlos; Moraga, Rodrigo; Zerbini, Alexandre N.";"[Sepulveda, Maritza; Santos-Carvallo, Macarena; Pavez, Guido] Univ Valparaiso, Fac Ciencias, Inst Biol, Ctr Invest & Gest Recursos Nat CIGREN, Valparaiso, Chile; [Sepulveda, Maritza; Jose Perez-Alvarez, Maria; Santos-Carvallo, Macarena; Pavez, Guido; Olavarria, Carlos; Moraga, Rodrigo] Ctr Invest Eutropia, Santiago, Chile; [Jose Perez-Alvarez, Maria] Univ Chile, Fac Ciencias, IEB, Santiago, Chile; [Jose Perez-Alvarez, Maria] Univ Mayor, Fac Ciencias, Escuela Med Vet, Santiago, Chile; [Santos-Carvallo, Macarena] Univ Chile, Fac Cs Forestales & Conservac Nat, Programa Magister Areas Protegidas & Conservac Na, Santiago, Chile; [Olavarria, Carlos] CEAZA, La Serena, Chile; [Zerbini, Alexandre N.] Alaska Fisheries Sci Ctr, Marine Mammal Lab, Seattle, WA USA; [Zerbini, Alexandre N.] Cascadia Res Collect, Olympia, WA USA";Alfonso Cofre;ESCUELA DE PSICOLOGIA;10.15446/rsap.v19n4.50809;REVISTA DE SALUD PÚBLICA (COLOMBIA);Q4;NO APLICA;2-s2.0-85045994049;;;;;;
2018;WOS;Article;Oligomeric poly(ether-imide)s bearing ortho trifluoromethyl groups: Solubility, thermal studies, and optical properties;"Jessop, Ignacio A.; Hernan Tagle, Luis; Coll, Deysma; Ortiz, Pablo; Perez, German; Terraza, Claudio A.; Tundidor-Camba, Alain";"[Jessop, Ignacio A.] Univ Tarapaca, Fac Ciencias, Dept Quim, Lab Mat Organ & Polimer, Ave Gen Velasquez 1775,Box 7-D, Arica, Chile; [Hernan Tagle, Luis; Perez, German; Terraza, Claudio A.; Tundidor-Camba, Alain] Pontificia Univ Catolica Chile, Dept Organ Chem, RLOP, POB 306,Post 22, Santiago, Chile; [Coll, Deysma; Ortiz, Pablo] Univ Mayor, Fac Ciencias, Nucleo Quim & Bioquim, Santiago, Chile";Alexis Soto;ESCUELA DE PSICOLOGIA;SIN INFORMACIÓN;MEDISUR-REVISTA DE CIENCIAS MEDICAS DE CIENFUEGOS;Q4;WOS:000437055700009;NO APLICA;;;;;;
2018;WOS;Article;The difference between theoretical and measured energy consumption in residential heating: Chilean case;"Rojo, Claudia; Fissore, Adelqui; De Herde, Andre";"[Rojo, Claudia] Univ Mayor, Fac Ciencias, Portugal 351, Santiago, Chile; [Fissore, Adelqui] Univ Concepcion, Fac Ingn, Dept Ingn Mecan, Casilla 160-C, Concepcion, Chile; [De Herde, Andre] Catholic Univ Louvain, LOCI, Architecture & Climat, Pl Levant 1, B-1348 Louvain La Neuve, Belgium";Alexis Soto;ESCUELA DE PSICOLOGIA;10.5281/zenodo.1438534;UTOPIA Y PRAXIS LATINOAMERICANA-REVISTA INTERNACIONAL DE FILOSOFIA IBEROAMERICANA Y TEORIA SOCIAL;Q4;WOS:000455686600006;2-s2.0-85061502744;;;;;;
